session_id,date,start_time,end_time,station_id,station_name,city,area,latitude,longitude,charger_type,number_of_chargers,vehicle_type,energy_consumed_kwh,charging_duration_minutes,waiting_time_minutes,charging_cost,revenue,session_status,day_of_week,hour,month,peak_hour,weather_condition,is_synthetic
SESS126621,2024-11-16,2024-11-16 01:35:00,2024-11-16 06:10:44.877541152,ST1001,Connaught Place EV Hub 1001,Delhi,Connaught Place,28.67033,77.09194,AC Fast (7.4kW),6,Car - SUV,28.54,275.7,4.4,285.99,285.99,Completed,5,1,11,False,Clear,True
SESS141242,2024-12-13,2024-12-13 12:13:00,2024-12-13 12:30:18.657922374,ST1022,Bandra EV Hub 1022,Mumbai,Bandra,19.15395,72.85632,DC Ultra-Fast (150kW),2,Car - Hatchback/Sedan,12.46,17.3,9.6,245.91,245.91,Completed,4,12,12,False,Hot,True
SESS182178,2024-07-15,2024-07-15 08:46:00,2024-07-15 09:14:44.736597540,ST1057,Viman Nagar EV Hub 1057,Pune,Viman Nagar,18.43791,73.84241,AC Fast (7.4kW),3,2-Wheeler,2.52,28.7,36.1,27.58,27.58,Completed,0,8,7,True,Clear,True
SESS119048,2024-03-15,2024-03-15 12:15:00,2024-03-15 12:25:22.942270998,ST1054,Kothrud EV Hub 1054,Pune,Kothrud,18.44315,73.79089,DC Fast (50kW),3,2-Wheeler,2.04,10.4,7.4,30.96,30.96,Completed,4,12,3,False,Hot,True
SESS163251,2024-08-16,2024-08-16 13:24:00,2024-08-16 13:58:47.055993936,ST1055,Kothrud EV Hub 1055,Pune,Kothrud,18.45011,73.83461,DC Fast (50kW),3,Car - Hatchback/Sedan,19.8,34.8,10.0,304.63,304.63,Completed,4,13,8,False,Hot,True
SESS184866,2024-05-29,2024-05-29 01:15:00,2024-05-29 01:20:27.864479496,ST1035,Whitefield EV Hub 1035,Bengaluru,Whitefield,12.91369,77.55109,DC Ultra-Fast (150kW),1,Car - SUV,11.1,5.5,2.8,219.98,219.98,Failed,2,1,5,False,Clear,True
SESS168769,2024-04-02,2024-04-02 12:14:00,2024-04-02 12:22:18.509591274,ST1071,Kukatpally EV Hub 1071,Hyderabad,Kukatpally,17.43005,78.59594,DC Fast (50kW),5,2-Wheeler,2.25,8.3,9.7,33.46,33.46,Completed,1,12,4,False,Hot,True
SESS158980,2024-07-18,2024-07-18 21:57:00,2024-07-19 04:31:34.435389486,ST1058,Viman Nagar EV Hub 1058,Pune,Viman Nagar,18.48708,73.88499,AC Slow (3.3kW),5,Car - Hatchback/Sedan,18.33,394.6,14.9,152.53,152.53,Completed,3,21,7,False,Clear,True
SESS139782,2024-10-29,2024-10-29 13:36:00,2024-10-29 14:03:32.875135392,ST1021,Bandra EV Hub 1021,Mumbai,Bandra,18.99664,72.81787,AC Fast (7.4kW),5,2-Wheeler,-2.44,27.5,9.6,27.25,27.25,Completed,1,13,10,False,Clear,True
SESS105425,2024-08-28,2024-08-28 20:17:00,2024-08-28 20:24:21.917183334,ST1019,Andheri EV Hub 1019,Mumbai,Andheri,19.07675,72.90654,DC Fast (50kW),4,2-Wheeler,2.24,7.4,4.4,32.0,32.0,Completed,2,20,8,True,Rain,True
SESS121632,2024-01-21,2024-01-21 07:38:00,2024-01-21 08:04:12.184940154,ST1018,Andheri EV Hub 1018,Mumbai,Andheri,19.05422,72.8548,DC Fast (50kW),4,Car - Hatchback/Sedan,15.01,26.2,12.2,225.75,225.75,Completed,6,7,1,False,Hot,True
SESS132758,2024-10-28,2024-10-28 12:13:00,2024-10-28 13:17:06.715249392,ST1056,Kothrud EV Hub 1056,Pune,Kothrud,18.50568,73.90334,AC Slow (3.3kW),5,2-Wheeler,2.75,64.1,9.9,23.87,23.87,Completed,0,12,10,False,Cloudy,True
SESS136382,2024-01-10,2024-01-10 10:25:00,2024-01-10 13:40:52.511612892,ST1051,Hinjewadi EV Hub 1051,Pune,Hinjewadi,18.59275,73.81295,AC Fast (7.4kW),6,Car - Hatchback/Sedan,20.13,195.9,20.7,182.47,182.47,Completed,2,10,1,False,Clear,True
SESS145881,2024-06-06,2024-06-06 08:44:00,2024-06-06 09:23:51.483888378,ST1042,Indiranagar EV Hub 1042,Bengaluru,Indiranagar,13.05929,77.52818,DC Fast (50kW),5,Car - SUV,24.68,39.9,9.8,347.71,347.71,Completed,3,8,6,True,Clear,True
SESS142371,2024-05-13,2024-05-13 11:37:00,2024-05-13 11:42:41.315979522,ST1055,Kothrud EV Hub 1055,Pune,Kothrud,18.45011,73.83461,DC Fast (50kW),3,3-Wheeler,3.43,5.7,16.2,53.12,53.12,Completed,0,11,5,False,Foggy,True
SESS148392,2024-08-28,2024-08-28 04:13:00,2024-08-28 07:15:13.800711282,ST1021,Bandra EV Hub 1021,Mumbai,Bandra,18.99664,72.81787,AC Fast (7.4kW),5,Car - Hatchback/Sedan,18.25,182.2,3.3,211.98,211.98,Completed,2,4,8,False,Clear,True
SESS177909,2024-02-29,2024-02-29 18:54:00,2024-02-29 19:46:47.337738114,ST1043,Indiranagar EV Hub 1043,Bengaluru,Indiranagar,12.94792,77.59429,AC Fast (7.4kW),3,3-Wheeler,4.87,52.8,7.9,51.82,51.82,Completed,3,18,2,True,Foggy,True
SESS164360,2024-12-09,2024-12-09 06:43:00,2024-12-09 07:40:24.576597066,ST1044,Indiranagar EV Hub 1044,Bengaluru,Indiranagar,12.97704,77.63324,AC Slow (3.3kW),9,2-Wheeler,2.18,57.4,6.5,18.84,18.84,Completed,0,6,12,False,Foggy,True
SESS121841,2024-11-26,2024-11-26 15:02:00,2024-11-26 15:45:31.722476970,ST1018,Andheri EV Hub 1018,Mumbai,Andheri,19.05422,72.8548,DC Fast (50kW),4,Car - Hatchback/Sedan,20.54,43.5,13.7,296.49,296.49,Completed,1,15,11,False,Rain,True
SESS119319,2024-04-29,2024-04-29 10:03:00,2024-04-29 10:33:30.254137727,ST1066,Hitech City EV Hub 1066,Hyderabad,Hitech City,17.48864,78.39467,AC Fast (7.4kW),4,2-Wheeler,2.61,30.5,3.2,28.06,28.06,Completed,0,10,4,False,Clear,True
SESS133656,2024-12-29,2024-12-29 16:10:00,2024-12-29 19:03:29.823462606,ST1051,Hinjewadi EV Hub 1051,Pune,Hinjewadi,18.59275,73.81295,AC Fast (7.4kW),6,Car - Hatchback/Sedan,18.25,173.5,11.1,186.09,186.09,Completed,6,16,12,False,Clear,True
SESS152106,2024-09-02,2024-09-02 12:11:00,2024-09-02 12:44:43.997597322,ST1061,Baner EV Hub 1061,Pune,Baner,18.45366,73.92817,AC Fast (7.4kW),5,2-Wheeler,2.66,33.7,13.8,29.65,29.65,Failed,0,12,9,False,Clear,True
SESS150839,2024-11-08,2024-11-08 18:55:00,2024-11-08 21:35:18.786647886,ST1021,Bandra EV Hub 1021,Mumbai,Bandra,18.99664,72.81787,AC Fast (7.4kW),5,Car - Hatchback/Sedan,16.06,160.3,17.7,182.93,182.93,Completed,4,18,11,True,Cloudy,True
SESS101972,2024-12-03,2024-12-03 09:03:00,2024-12-03 13:19:14.501057112,ST1064,Hitech City EV Hub 1064,Hyderabad,Hitech City,17.39415,78.57499,AC Slow (3.3kW),8,Car - Hatchback/Sedan,11.68,256.2,2.2,100.0,100.0,Completed,1,9,12,True,Rain,True
SESS108113,2024-06-05,2024-06-05 02:17:00,2024-06-05 03:56:53.913480756,ST1064,Hitech City EV Hub 1064,Hyderabad,Hitech City,17.39415,78.57499,AC Slow (3.3kW),8,3-Wheeler,4.54,99.9,3.0,39.75,39.75,Completed,2,2,6,False,Hot,True
SESS174442,2024-03-09,2024-03-09 09:21:00,2024-03-09 09:29:22.196761224,ST1054,Kothrud EV Hub 1054,Pune,Kothrud,18.44315,73.79089,DC Fast (50kW),3,3-Wheeler,2.81,8.4,15.4,38.88,38.88,Completed,5,9,3,True,Clear,True
SESS178429,2024-12-29,2024-12-29 19:41:00,2024-12-30 05:50:35.330466030,ST1027,Thane EV Hub 1027,Mumbai,Thane,19.12611,72.89911,AC Slow (3.3kW),6,Car - SUV,28.42,609.6,17.8,238.82,238.82,Completed,6,19,12,True,Hot,True
SESS105152,2024-04-11,2024-04-11 13:06:00,2024-04-11 13:34:32.818750326,ST1019,Andheri EV Hub 1019,Mumbai,Andheri,19.07675,72.90654,DC Fast (50kW),4,Car - SUV,15.28,28.5,5.3,231.39,231.39,Completed,3,13,4,False,Clear,True
SESS126862,2024-04-25,2024-04-25 11:39:00,2024-04-25 14:24:59.856053334,ST1032,Borivali EV Hub 1032,Mumbai,Borivali,19.06755,72.94166,AC Fast (7.4kW),5,Car - SUV,16.49,166.0,12.8,181.6,181.6,Completed,3,11,4,False,Cloudy,True
SESS109648,2024-11-13,2024-11-13 19:07:00,2024-11-13 21:37:30.921054786,ST1032,Borivali EV Hub 1032,Mumbai,Borivali,19.06755,72.94166,AC Fast (7.4kW),5,Car - Hatchback/Sedan,16.66,150.5,13.5,191.68,191.68,Completed,2,19,11,True,Hot,True
SESS180031,2024-08-19,2024-08-19 00:06:00,2024-08-19 00:29:28.003721946,ST1021,Bandra EV Hub 1021,Mumbai,Bandra,18.99664,72.81787,AC Fast (7.4kW),5,2-Wheeler,1.84,23.5,4.2,18.75,18.75,Completed,0,0,8,False,Clear,True
SESS135988,2024-12-09,2024-12-09 07:36:00,2024-12-09 13:29:14.935191984,ST1021,Bandra EV Hub 1021,Mumbai,Bandra,18.99664,72.81787,AC Fast (7.4kW),5,Car - SUV,36.51,353.2,5.7,392.07,392.07,Completed,0,7,12,False,Clear,True
SESS164580,2024-09-03,2024-09-03 13:02:00,2024-09-03 13:47:10.937331522,ST1052,Hinjewadi EV Hub 1052,Pune,Hinjewadi,18.51064,73.79296,DC Fast (50kW),5,Car - SUV,25.59,45.2,30.4,381.86,381.86,Completed,1,13,9,False,Clear,True
SESS111040,2024-08-06,2024-08-06 20:22:00,2024-08-06 20:26:47.088644712,ST1054,Kothrud EV Hub 1054,Pune,Kothrud,18.44315,73.79089,DC Fast (50kW),3,2-Wheeler,1.58,4.8,8.9,22.54,22.54,Completed,1,20,8,True,Clear,True
SESS181477,2024-04-12,2024-04-12 23:35:00,2024-04-13 01:50:29.244853098,ST1044,Indiranagar EV Hub 1044,Bengaluru,Indiranagar,12.97704,77.63324,AC Slow (3.3kW),9,3-Wheeler,6.12,135.5,8.4,50.88,50.88,Completed,4,23,4,False,Rain,True
SESS147704,2024-04-26,2024-04-26 11:41:00,2024-04-26 11:47:38.604344862,ST1046,Electronic City EV Hub 1046,Bengaluru,Electronic City,12.89202,77.59644,DC Fast (50kW),4,2-Wheeler,1.41,6.6,7.9,21.3,21.3,Completed,4,11,4,False,Clear,True
SESS157467,2024-07-24,2024-07-24 15:50:00,2024-07-24 22:41:00.858992166,ST1044,Indiranagar EV Hub 1044,Bengaluru,Indiranagar,12.97704,77.63324,AC Slow (3.3kW),9,Car - Hatchback/Sedan,19.17,411.0,4.0,157.68,157.68,Completed,2,15,7,False,Cloudy,True
SESS184991,2024-09-23,2024-09-23 15:01:00,2024-09-23 15:12:03.117147114,ST1055,Kothrud EV Hub 1055,Pune,Kothrud,18.45011,73.83461,DC Fast (50kW),3,3-Wheeler,5.59,11.1,24.7,75.05,75.05,Completed,0,15,9,False,Rain,True
SESS161249,2024-12-30,2024-12-30 11:35:00,2024-12-30 14:20:52.496337930,ST1016,Andheri EV Hub 1016,Mumbai,Andheri,19.10583,72.88625,AC Fast (7.4kW),7,Car - Hatchback/Sedan,16.54,165.9,9.8,157.58,157.58,Completed,0,11,12,False,,True
SESS161744,2024-02-29,2024-02-29 19:43:00,2024-02-29 19:51:36.580631592,ST1039,Koramangala EV Hub 1039,Bengaluru,Koramangala,12.98875,77.67296,DC Fast (50kW),5,3-Wheeler,4.62,8.6,0.6,70.26,70.26,Completed,3,19,2,True,Hot,True
SESS180596,2024-01-07,2024-01-07 12:51:00,2024-01-07 13:28:30.405510360,ST1042,Indiranagar EV Hub 1042,Bengaluru,Indiranagar,13.05929,77.52818,DC Fast (50kW),5,Light Commercial,24.47,37.5,5.3,355.76,355.76,Completed,6,12,1,False,Clear,True
SESS182900,2024-08-28,2024-08-28 20:01:00,2024-08-28 21:00:02.856208728,ST1018,Andheri EV Hub 1018,Mumbai,Andheri,19.05422,72.8548,DC Fast (50kW),4,Car - SUV,35.44,59.0,29.5,524.95,524.95,Completed,2,20,8,True,Clear,True
SESS172797,2024-12-15,2024-12-15 20:55:00,2024-12-16 01:11:49.966422474,ST1057,Viman Nagar EV Hub 1057,Pune,Viman Nagar,18.43791,73.84241,AC Fast (7.4kW),3,Car - SUV,27.25,256.8,8.2,289.83,289.83,Completed,6,20,12,True,Rain,True
SESS172759,2024-01-19,2024-01-19 19:58:00,2024-01-19 20:47:42.892529334,ST1062,Baner EV Hub 1062,Pune,Baner,18.57605,73.88397,AC Slow (3.3kW),6,2-Wheeler,1.79,49.7,26.8,14.98,14.98,Completed,4,19,1,True,,True
SESS124751,2024-06-20,2024-06-20 21:59:00,2024-06-20 22:17:41.491397658,ST1022,Bandra EV Hub 1022,Mumbai,Bandra,19.15395,72.85632,DC Ultra-Fast (150kW),2,Car - Hatchback/Sedan,19.19,18.7,11.3,351.77,351.77,Completed,3,21,6,False,Clear,True
SESS182501,2024-04-16,2024-04-16 22:34:00,2024-04-16 22:53:15.621938040,ST1021,Bandra EV Hub 1021,Mumbai,Bandra,18.99664,72.81787,AC Fast (7.4kW),5,2-Wheeler,2.38,19.3,1.5,24.48,24.48,Failed,1,22,4,False,Clear,True
SESS110882,2024-01-02,2024-01-02 17:46:00,2024-01-03 01:20:56.823752226,ST1056,Kothrud EV Hub 1056,Pune,Kothrud,18.50568,73.90334,AC Slow (3.3kW),5,Car - Hatchback/Sedan,20.77,454.9,8.8,186.03,186.03,Completed,1,17,1,False,Clear,True
SESS158960,2024-09-16,2024-09-16 09:45:00,2024-09-16 18:30:56.956520166,ST1056,Kothrud EV Hub 1056,Pune,Kothrud,18.50568,73.90334,AC Slow (3.3kW),5,Car - Hatchback/Sedan,24.07,525.9,29.3,220.89,220.89,Completed,0,9,9,True,Clear,True
SESS160666,2024-07-07,2024-07-07 15:07:00,2024-07-07 16:07:48.050017314,ST1049,Jayanagar EV Hub 1049,Bengaluru,Jayanagar,12.90654,77.60003,DC Fast (50kW),5,Car - SUV,36.71,60.8,2.2,561.09,561.09,Completed,6,15,7,False,Foggy,True
SESS164772,2024-01-17,2024-01-17 12:33:00,2024-01-17 14:18:57.353505924,ST1044,Indiranagar EV Hub 1044,Bengaluru,Indiranagar,12.97704,77.63324,AC Slow (3.3kW),9,3-Wheeler,4.69,106.0,3.0,38.8,38.8,Completed,2,12,1,False,Clear,True
SESS139903,2024-11-24,2024-11-24 09:45:00,2024-11-24 12:46:36.402694212,ST1021,Bandra EV Hub 1021,Mumbai,Bandra,18.99664,72.81787,AC Fast (7.4kW),5,Car - Hatchback/Sedan,17.9,181.6,25.4,191.97,191.97,Completed,6,9,11,True,Clear,True
SESS184926,2024-05-30,2024-05-30 06:20:00,2024-05-30 06:49:40.586962530,ST1061,Baner EV Hub 1061,Pune,Baner,18.45366,73.92817,AC Fast (7.4kW),5,2-Wheeler,2.37,29.7,6.2,24.2,24.2,Completed,3,6,5,False,Clear,True
SESS179648,2024-11-13,2024-11-13 13:58:00,2024-11-13 22:36:46.234438896,ST1058,Viman Nagar EV Hub 1058,Pune,Viman Nagar,18.48708,73.88499,AC Slow (3.3kW),5,Car - Hatchback/Sedan,23.77,518.8,1.3,201.58,201.58,Completed,2,13,11,False,Clear,True
SESS122359,2024-02-19,2024-02-19 17:40:00,2024-02-19 18:47:39.872788488,ST1044,Indiranagar EV Hub 1044,Bengaluru,Indiranagar,12.97704,77.63324,AC Slow (3.3kW),9,2-Wheeler,2.93,67.7,16.1,22.55,22.55,Completed,0,17,2,False,Rain,True
SESS179805,2024-11-16,2024-11-16 09:03:00,2024-11-16 12:14:18.842661480,ST1021,Bandra EV Hub 1021,Mumbai,Bandra,18.99664,72.81787,AC Fast (7.4kW),5,Car - Hatchback/Sedan,19.36,191.3,45.0,199.48,199.48,Completed,5,9,11,True,Clear,True
SESS170982,2024-03-10,2024-03-10 19:35:00,2024-03-10 20:43:13.218430824,ST1062,Baner EV Hub 1062,Pune,Baner,18.57605,73.88397,AC Slow (3.3kW),6,3-Wheeler,2.95,68.2,5.3,25.67,25.67,Failed,6,19,3,True,Rain,True
SESS111798,2024-02-12,2024-02-12 23:38:00,2024-02-12 23:43:18.229554684,ST1006,Dwarka EV Hub 1006,Delhi,Dwarka,28.64584,77.23093,DC Fast (50kW),5,2-Wheeler,1.29,5.3,21.7,19.67,19.67,Completed,0,23,2,False,Cloudy,True
SESS168360,2024-12-30,2024-12-30 11:12:00,2024-12-31 01:13:50.223460500,ST1013,Saket EV Hub 1013,Delhi,Saket,28.672,77.10803,AC Slow (3.3kW),5,Light Commercial,38.56,841.8,3.9,333.83,333.83,Completed,0,11,12,False,Rain,True
SESS143934,2024-06-13,2024-06-13 08:54:00,2024-06-13 12:32:40.724688204,ST1051,Hinjewadi EV Hub 1051,Pune,Hinjewadi,18.59275,73.81295,AC Fast (7.4kW),6,Car - SUV,22.84,218.7,10.0,225.52,225.52,Completed,3,8,6,True,,True
SESS120889,2024-04-16,2024-04-16 17:37:00,2024-04-16 17:53:09.692356470,ST1026,Powai EV Hub 1026,Mumbai,Powai,19.06164,72.81629,DC Fast (50kW),5,2-Wheeler,1.99,16.2,4.0,29.74,29.74,Completed,1,17,4,False,Foggy,True
SESS137539,2024-07-04,2024-07-04 22:03:00,2024-07-05 00:31:49.823439210,ST1024,Powai EV Hub 1024,Mumbai,Powai,19.10207,72.89196,AC Fast (7.4kW),5,Car - SUV,15.24,148.8,14.6,142.69,142.69,Completed,3,22,7,False,Rain,True
SESS117309,2024-05-24,2024-05-24 22:32:00,2024-05-24 23:28:20.222341170,ST1046,Electronic City EV Hub 1046,Bengaluru,Electronic City,12.89202,77.59644,DC Fast (50kW),4,Car - SUV,28.68,56.3,3.6,413.78,413.78,Completed,4,22,5,False,Clear,True
SESS177846,2024-07-06,2024-07-06 21:17:00,2024-07-07 01:33:01.557314478,ST1070,Kukatpally EV Hub 1070,Hyderabad,Kukatpally,17.3143,78.53364,AC Fast (7.4kW),6,Light Commercial,26.3,256.0,6.2,276.57,276.57,Completed,5,21,7,False,Rain,True
SESS167126,2024-06-01,2024-06-01 13:43:00,2024-06-01 14:52:28.168973976,ST1044,Indiranagar EV Hub 1044,Bengaluru,Indiranagar,12.97704,77.63324,AC Slow (3.3kW),9,2-Wheeler,3.15,69.5,3.9,26.57,26.57,Completed,5,13,6,False,Rain,True
SESS175843,2024-02-02,2024-02-02 22:02:00,2024-02-02 22:10:27.687124056,ST1048,Jayanagar EV Hub 1048,Bengaluru,Jayanagar,12.92984,77.58117,DC Fast (50kW),3,2-Wheeler,1.64,8.5,21.5,26.55,26.55,Completed,4,22,2,False,Cloudy,True
SESS178552,2024-03-15,2024-03-15 06:42:00,2024-03-15 12:50:21.116625468,ST1044,Indiranagar EV Hub 1044,Bengaluru,Indiranagar,12.97704,77.63324,AC Slow (3.3kW),9,Car - Hatchback/Sedan,17.03,368.4,0.6,146.62,146.62,Completed,4,6,3,False,Rain,True
SESS107765,2024-08-24,2024-08-24 00:48:00,2024-08-24 04:15:27.247142112,ST1067,Gachibowli EV Hub 1067,Hyderabad,Gachibowli,17.32183,78.46663,AC Fast (7.4kW),4,Car - Hatchback/Sedan,21.1,207.5,11.2,230.34,230.34,Completed,5,0,8,False,Foggy,True
SESS107490,2024-12-08,2024-12-08 11:53:00,2024-12-08 13:01:35.972476254,ST1055,Kothrud EV Hub 1055,Pune,Kothrud,18.45011,73.83461,DC Fast (50kW),3,Car - SUV,38.86,68.6,20.7,593.75,593.75,Completed,6,11,12,False,Rain,True
SESS166843,2024-11-04,2024-11-04 15:23:00,2024-11-04 16:07:50.073743130,ST1037,Koramangala EV Hub 1037,Bengaluru,Koramangala,12.93231,77.62136,AC Fast (7.4kW),6,3-Wheeler,3.57,44.8,7.6,34.55,34.55,Completed,0,15,11,False,Clear,True
SESS172573,2024-06-17,2024-06-17 07:09:00,2024-06-17 11:49:16.120535496,ST1013,Saket EV Hub 1013,Delhi,Saket,28.672,77.10803,AC Slow (3.3kW),5,Car - Hatchback/Sedan,13.16,280.3,1.8,112.54,112.54,Completed,0,7,6,False,Clear,True
SESS170303,2024-05-13,2024-05-13 18:03:00,2024-05-13 18:46:15.570880242,ST1011,Saket EV Hub 1011,Delhi,Saket,28.63125,77.24688,AC Slow (3.3kW),8,2-Wheeler,2.11,43.3,18.6,16.2,16.2,Completed,0,18,5,True,Clear,True
SESS158543,2024-01-08,2024-01-08 19:39:00,2024-01-08 20:08:49.697253546,ST1029,Thane EV Hub 1029,Mumbai,Thane,19.06267,72.78945,AC Fast (7.4kW),5,2-Wheeler,2.33,29.8,19.9,23.15,23.15,Completed,0,19,1,True,Clear,True
SESS157045,2024-08-01,2024-08-01 17:57:00,2024-08-01 18:12:08.681425002,ST1005,Dwarka EV Hub 1005,Delhi,Dwarka,28.68725,77.19973,DC Fast (50kW),2,2-Wheeler,1.96,15.1,23.4,29.32,29.32,Completed,3,17,8,False,Clear,True
SESS109398,2024-07-09,2024-07-09 12:08:00,2024-07-09 12:40:52.560616890,ST1059,Viman Nagar EV Hub 1059,Pune,Viman Nagar,18.52359,73.85671,DC Fast (50kW),5,Car - Hatchback/Sedan,14.86,32.9,12.5,226.59,226.59,Completed,1,12,7,False,Cloudy,True
SESS133061,2024-10-03,2024-10-03 10:12:00,2024-10-03 10:30:30.094628016,ST1061,Baner EV Hub 1061,Pune,Baner,18.45366,73.92817,AC Fast (7.4kW),5,2-Wheeler,1.44,18.5,33.7,15.25,15.25,Completed,3,10,10,False,Clear,True
SESS122729,2024-08-26,2024-08-26 17:49:00,2024-08-26 18:19:08.158738464,ST1061,Baner EV Hub 1061,Pune,Baner,18.45366,73.92817,AC Fast (7.4kW),5,2-Wheeler,2.4,30.1,34.2,24.96,24.96,Completed,0,17,8,False,Clear,True
SESS151731,2024-05-12,2024-05-12 19:29:00,2024-05-12 20:00:05.875064532,ST1042,Indiranagar EV Hub 1042,Bengaluru,Indiranagar,13.05929,77.52818,DC Fast (50kW),5,Car - Hatchback/Sedan,15.8,31.1,7.3,255.49,255.49,Completed,6,19,5,True,Clear,True
SESS139111,2024-06-10,2024-06-10 18:45:00,2024-06-10 19:17:53.878134228,ST1006,Dwarka EV Hub 1006,Delhi,Dwarka,28.64584,77.23093,DC Fast (50kW),5,Car - SUV,16.09,32.9,4.6,228.48,228.48,Completed,0,18,6,True,Hot,True
SESS164985,2024-08-14,2024-08-14 20:17:00,2024-08-14 20:28:33.260811930,ST1055,Kothrud EV Hub 1055,Pune,Kothrud,18.45011,73.83461,DC Fast (50kW),3,2-Wheeler,2.62,11.6,11.1,40.66,40.66,Completed,2,20,8,True,Rain,True
SESS146794,2024-06-15,2024-06-15 18:53:00,2024-06-15 19:05:19.928311422,ST1052,Hinjewadi EV Hub 1052,Pune,Hinjewadi,18.51064,73.79296,DC Fast (50kW),5,3-Wheeler,,12.3,3.6,72.21,72.21,Completed,5,18,6,True,Clear,True
SESS149844,2024-03-06,2024-03-06 10:58:00,2024-03-06 11:27:01.595326338,ST1024,Powai EV Hub 1024,Mumbai,Powai,19.10207,72.89196,AC Fast (7.4kW),5,2-Wheeler,2.7,29.0,5.4,27.35,27.35,Completed,2,10,3,False,Clear,True
SESS164422,2024-04-19,2024-04-19 10:33:00,2024-04-19 10:46:10.130220288,ST1018,Andheri EV Hub 1018,Mumbai,Andheri,19.05422,72.8548,DC Fast (50kW),4,2-Wheeler,2.09,13.2,22.8,27.88,27.88,Completed,4,10,4,False,Foggy,True
SESS100686,2024-05-18,2024-05-18 17:43:00,2024-05-18 19:22:13.277974500,ST1062,Baner EV Hub 1062,Pune,Baner,18.57605,73.88397,AC Slow (3.3kW),6,3-Wheeler,4.07,99.2,6.5,36.68,36.68,Failed,5,17,5,False,Hot,True
SESS117201,2024-04-20,2024-04-20 08:07:00,2024-04-20 08:17:33.655188276,ST1042,Indiranagar EV Hub 1042,Bengaluru,Indiranagar,13.05929,77.52818,DC Fast (50kW),5,2-Wheeler,2.13,10.6,5.6,32.4,32.4,Completed,5,8,4,True,Clear,True
SESS157086,2024-03-31,2024-03-31 08:37:00,2024-03-31 12:20:10.979456754,ST1036,Whitefield EV Hub 1036,Bengaluru,Whitefield,12.91742,77.65049,AC Fast (7.4kW),4,Car - Hatchback/Sedan,23.21,223.2,5.2,262.85,262.85,Completed,6,8,3,True,Cloudy,True
SESS111517,2024-12-25,2024-12-25 16:54:00,2024-12-25 17:24:09.988068990,ST1026,Powai EV Hub 1026,Mumbai,Powai,19.06164,72.81629,DC Fast (50kW),5,Car - SUV,14.59,30.2,10.7,233.85,233.85,Completed,2,16,12,False,Rain,True
SESS112440,2024-11-29,2024-11-29 00:47:00,2024-11-29 03:59:54.554608692,ST1058,Viman Nagar EV Hub 1058,Pune,Viman Nagar,18.48708,73.88499,AC Slow (3.3kW),5,Car - Hatchback/Sedan,8.67,192.9,6.3,73.02,73.02,Completed,4,0,11,False,Clear,True
SESS178530,2024-03-04,2024-03-04 13:23:00,2024-03-04 13:46:08.305105830,ST1020,Bandra EV Hub 1020,Mumbai,Bandra,19.0506,72.87292,DC Fast (50kW),3,Car - Hatchback/Sedan,15.89,23.1,1.8,252.76,252.76,Completed,0,13,3,False,Rain,True
SESS147048,2024-10-14,2024-10-14 00:41:00,2024-10-14 03:35:08.628437550,ST1070,Kukatpally EV Hub 1070,Hyderabad,Kukatpally,17.3143,78.53364,AC Fast (7.4kW),6,Car - SUV,17.81,174.1,4.6,206.54,206.54,Completed,0,0,10,False,Cloudy,True
SESS153041,2024-02-23,2024-02-23 05:59:00,2024-02-23 06:03:07.935902790,ST1005,Dwarka EV Hub 1005,Delhi,Dwarka,28.68725,77.19973,DC Fast (50kW),2,3-Wheeler,3.61,4.1,13.6,56.29,56.29,Completed,4,5,2,False,Clear,True
SESS165858,2024-10-18,2024-10-18 05:10:00,2024-10-18 05:38:50.621063256,ST1030,Thane EV Hub 1030,Mumbai,Thane,19.1958,73.05253,AC Fast (7.4kW),5,2-Wheeler,2.08,28.8,9.8,22.23,22.23,Completed,4,5,10,False,Cloudy,True
SESS127589,2024-02-18,2024-02-18 14:11:00,2024-02-18 14:54:29.437204680,ST1014,Karol Bagh EV Hub 1014,Delhi,Karol Bagh,28.65657,77.2566,DC Fast (50kW),4,Car - SUV,24.64,43.5,10.4,358.22,358.22,Completed,6,14,2,False,Rain,True
SESS155256,2024-08-25,2024-08-25 18:46:00,2024-08-25 19:24:27.434666886,ST1023,Powai EV Hub 1023,Mumbai,Powai,19.019,72.85736,DC Fast (50kW),5,Car - SUV,23.07,38.5,3.6,367.06,367.06,Completed,6,18,8,True,Hot,True
SESS166014,2024-02-05,2024-02-05 21:24:00,2024-02-05 21:48:53.487681888,ST1051,Hinjewadi EV Hub 1051,Pune,Hinjewadi,18.59275,73.81295,AC Fast (7.4kW),6,2-Wheeler,2.38,24.9,10.1,26.24,26.24,Completed,0,21,2,False,Clear,True
SESS154530,2024-05-22,2024-05-22 22:25:00,2024-05-22 22:48:35.495735100,ST1007,Rohini EV Hub 1007,Delhi,Rohini,28.58952,77.17827,DC Fast (50kW),2,Car - Hatchback/Sedan,13.72,23.6,3.2,207.72,207.72,Completed,2,22,5,False,Foggy,True
SESS105700,2024-12-05,2024-12-05 08:19:00,2024-12-05 09:57:21.705463500,ST1010,Saket EV Hub 1010,Delhi,Saket,28.62702,77.26129,DC Fast (50kW),5,Light Commercial,58.46,98.4,29.5,872.76,872.76,Completed,3,8,12,True,Clear,True
